Date,Open,High,Low,Close,Adj Close,Volume,MA_10,MA_50,Volatility,Daily Return,RSI,upper_band,middle_band,lower_band
2021-04-07,125.83000183105469,127.91999816894531,125.13999938964844,127.9000015258789,125.53748321533203,83466700,-1.9048417380556713,-1.7282621597800838,-0.2593576400868304,0.7444724810605383,0.4515407084591154,-2.056442507833357,-1.9298615185622752,-1.7375947452436304
2021-04-08,128.9499969482422,130.38999938964844,128.52000427246094,130.36000061035156,127.95206451416016,88844600,-1.8540511142463496,-1.7418600397355493,0.17933483169435915,1.089530361194865,0.7830736251837889,-1.9863718609335024,-1.903663449447577,-1.7584916870784697
2021-04-09,129.8000030517578,133.0399932861328,129.47000122070312,133.0,130.5432891845703,106686700,-1.7926770572593738,-1.7514847842532197,0.7088763505059601,1.1496348593486954,1.0932119818398205,-1.8907606362251983,-1.8757995974686112,-1.8029683544069954
2021-04-12,132.52000427246094,132.85000610351562,130.6300048828125,131.24000549316406,128.81582641601562,91420000,-1.7430733503091278,-1.7576994291189678,0.8112078799746256,-0.8276735379529292,0.7199937315967143,-1.8363852756338288,-1.8500305673791924,-1.808170957574
2021-04-13,132.44000244140625,134.66000366210938,131.92999267578125,134.42999267578125,131.9468536376953,91266500,-1.6785836601492083,-1.7550754787600513,1.0444055966444987,1.3890820753407458,1.0846785969568027,-1.7527978912289788,-1.82368107046077,-1.843025365169372
2021-04-14,134.94000244140625,135.0,131.66000366210938,132.02999877929688,129.5911865234375,87222800,-1.6185943835177947,-1.7573170043979363,0.6479861868439938,-1.1004942995733025,0.6099853010529753,-1.7102474189890273,-1.8073766824764506,-1.8549140448265682
2021-04-15,133.82000732421875,135.0,133.63999938964844,134.5,132.01556396484375,89347100,-1.5575170840441435,-1.7578375539514495,0.4478016620032679,1.058475919788895,0.8923335847351416,-1.6449403600983439,-1.7827939074542305,-1.874054794047691
2021-04-16,134.3000030517578,134.6699981689453,133.27999877929688,134.16000366210938,131.68186950683594,84922400,-1.502324940723152,-1.7576038391486417,0.03781739429131356,-0.19551943548744669,0.8245980926561395,-1.593196467297204,-1.7483931459476694,-1.859002205688814
2021-04-19,133.50999450683594,135.47000122070312,133.33999633789062,134.83999633789062,132.34930419921875,94264200,-1.458111919841384,-1.7603127943921415,-0.1789457269710313,0.2530555096013095,0.9053932982811497,-1.5459709425232682,-1.710913243315704,-1.8329465310991546
2021-04-20,135.02000427246094,135.52999877929688,131.80999755859375,133.11000061035156,130.65127563476562,94812300,-1.4239877488588637,-1.7641903074397467,-0.6709248015382614,-0.8038728377590536,0.5423379039631944,-1.5133105344420208,-1.68638093780945,-1.8177377641346828
2021-04-21,132.36000061035156,133.75,131.3000030517578,133.5,131.03404235839844,68847100,-1.3962927831815326,-1.7678128706733314,-1.1379320914363122,0.12676761722271343,0.5961975833187394,-1.483731182915285,-1.6587190024060006,-1.7929404587962183
2021-04-22,133.0399932861328,134.14999389648438,131.41000366210938,131.94000244140625,129.50289916992188,84566500,-1.388478835252189,-1.772136562105405,-1.3093634254387043,-0.7362819880928114,0.2679019527844836,-1.4787882003205226,-1.628810778797631,-1.7375961534675677
2021-04-23,132.16000366210938,135.1199951171875,132.16000366210938,134.32000732421875,131.83889770507812,78657500,-1.3819506981987593,-1.7732732511827582,-1.2850198928504504,1.018950604732097,0.6158943765308308,-1.4640395055354765,-1.5941576119437633,-1.6829917814572162
2021-04-26,134.8300018310547,135.05999755859375,133.55999755859375,134.72000122070312,132.2315216064453,66905100,-1.3647402716822443,-1.7737088120616202,-1.4142352537298717,0.1296029292286956,0.6717151566021923,-1.452492317018052,-1.5600597253004755,-1.626133265537996
2021-04-27,135.00999450683594,135.41000366210938,134.11000061035156,134.38999938964844,131.9075927734375,66015800,-1.3649380597159178,-1.774749894958715,-1.4160109512192591,-0.19089482336694039,0.5948621874778125,-1.4522990260953206,-1.5272490327563204,-1.5598995003944018
2021-04-28,134.30999755859375,135.02000427246094,133.0800018310547,133.5800018310547,131.11256408691406,107760100,-1.3572724716775337,-1.7743355853009988,-1.5332124104522515,-0.40216095039727673,0.40256367248684327,-1.4841780535799038,-1.4927220878319307,-1.4563449054279396
2021-04-29,136.47000122070312,137.07000732421875,132.4499969482422,133.47999572753906,131.014404296875,151101000,-1.3623169343585648,-1.771531023877241,-1.5445236279620038,-0.09045596150178975,0.37811198760293924,-1.5130678717475714,-1.4641263219644134,-1.367954726555691
2021-04-30,131.77999877929688,133.55999755859375,131.07000732421875,131.4600067138672,129.03172302246094,109839500,-1.3756698527845295,-1.7696719391703195,-1.3768394273500248,-0.9398843920824741,-0.09796449971480126,-1.55815580166309,-1.4427741158713225,-1.2771381745681991
2021-05-03,132.0399932861328,134.07000732421875,131.8300018310547,132.5399932861328,130.091796875,75135100,-1.3870445890225054,-1.766835509019809,-1.4179168201901287,0.4388780457258568,0.1158871994755437,-1.5840473911734627,-1.4260154444758302,-1.215880704892154
2021-05-04,131.19000244140625,131.49000549316406,126.69999694824219,127.8499984741211,125.48839569091797,137564700,-1.4130580922937641,-1.7648701925220578,-0.7886900967054131,-2.1358030458409876,-0.7961892855856103,-1.6009751657077347,-1.4218762509568788,-1.189635606077329
2021-05-05,129.1999969482422,130.4499969482422,127.97000122070312,128.10000610351562,125.73380279541016,84000900,-1.4397639291456947,-1.762490558261623,-0.49318841339324304,0.06922655214115882,-0.7429227921110683,-1.602745479521891,-1.4213714595180895,-1.1867452676367534
2021-05-06,127.88999938964844,129.75,127.12999725341797,129.74000549316406,127.343505859375,78128300,-1.4506440821052664,-1.7578269040259777,-0.4126842923064548,0.7097558192630762,-0.3990138419519508,-1.600356117034967,-1.4229362648387764,-1.1924352842785673
2021-05-07,130.85000610351562,131.25999450683594,129.47999572753906,130.2100067138672,128.02191162109375,78973300,-1.4709702172575385,-1.7480321740540394,-0.46507875275155836,0.1676745126293727,-0.30310692175847653,-1.6007647468390735,-1.4299779272935118,-1.2062625885122138
2021-05-10,129.41000366210938,129.5399932861328,126.80999755859375,126.8499984741211,124.71837615966797,88071200,-1.5098915592818871,-1.7420937302234585,-0.37123536710721966,-1.5700350394607938,-0.9087145023414557,-1.5799140761441017,-1.4410578634910878,-1.2507016606303027
2021-05-11,123.5,126.2699966430664,122.7699966430664,125.91000366210938,123.79417419433594,126142800,-1.5518296404623426,-1.7440909154479631,-0.31563593880485086,-0.4838329032166235,-1.0573173643836342,-1.5701270343473301,-1.462561458876255,-1.3045720546852417
2021-05-12,123.4000015258789,124.63999938964844,122.25,122.7699966430664,120.7069320678711,112172300,-1.605290855503138,-1.7465874071098009,0.011086517363368971,-1.518895021059315,-1.5004547496415035,-1.5305667924949546,-1.4859327729570289,-1.3936437413122902
2021-05-13,124.58000183105469,126.1500015258789,124.26000213623047,124.97000122070312,122.86995697021484,105861300,-1.6473772965745517,-1.7434960109353377,-0.13763237399387754,1.011934494630134,-1.0125298156833076,-1.5347303142499986,-1.5099855314103892,-1.4379539852017746
2021-05-14,126.25,127.88999938964844,125.8499984741211,127.44999694824219,125.30828094482422,81918000,-1.6672089239112333,-1.7357197255140149,-0.29888588541439204,1.1256082405669174,-0.5284431279855717,-1.5514395443000029,-1.5269209135071513,-1.4546130191362447
2021-05-17,126.81999969482422,126.93000030517578,125.16999816894531,126.2699966430664,124.14810943603516,74244600,-1.6982173862579957,-1.730567406661541,-0.6773343271942661,-0.5929742138080822,-0.7159521342786216,-1.5743216167720049,-1.5485507308217963,-1.4742635811352274
2021-05-18,126.55999755859375,126.98999786376953,124.77999877929688,124.8499984741211,122.75198364257812,63342900,-1.71305397905636,-1.7215481922670695,-0.6277314743324391,-0.7103203716063075,-0.9333298983514524,-1.5835412068209218,-1.5693981454760977,-1.5067477632598036
2021-05-19,123.16000366210938,124.91999816894531,122.86000061035156,124.69000244140625,122.59467315673828,92612000,-1.7299182576482424,-1.7177237829574308,-0.6119523924823542,-0.12192111476373987,-0.9579587175620434,-1.5998993845594325,-1.5916336932614645,-1.534509463525024
2021-05-20,125.2300033569336,127.72000122070312,125.0999984741211,127.30999755859375,125.1706314086914,76857100,-1.741935937055581,-1.7099368800305015,-0.7971103631344271,1.1945411846676957,-0.42174260109102324,-1.6137557524822999,-1.603319359929764,-1.5435490483938266
2021-05-21,127.81999969482422,128.0,125.20999908447266,125.43000030517578,123.32223510742188,79295400,-1.7655756066086896,-1.706250579343412,-1.185145994836482,-0.9182605029003645,-0.7367479540160613,-1.6474589382207954,-1.6257568435464715,-1.5534156169223574
2021-05-24,126.01000213623047,127.94000244140625,125.94000244140625,127.0999984741211,124.96417236328125,63092900,-1.7643392238754925,-1.699802211569891,-1.1686146069589902,0.7399718336721017,-0.4135698821821503,-1.6925765813400413,-1.6449889641082958,-1.5447461350541736
2021-05-25,127.81999969482422,128.32000732421875,126.31999969482422,126.9000015258789,124.76752471923828,72009500,-1.7594431588168262,-1.696710815395427,-1.1355487336825016,-0.13916607369972486,-0.4494238515117114,-1.7406812271883851,-1.6638929654209513,-1.5322600942361662
2021-05-26,126.95999908447266,127.38999938964844,126.41999816894531,126.8499984741211,124.71837615966797,56575900,-1.739265383555513,-1.6953510290208738,-1.4017292107607238,-0.06951489263153786,-0.4589667521935186,-1.7859458415172074,-1.6808788170336804,-1.5188870880019225
2021-05-27,126.44000244140625,127.63999938964844,125.08000183105469,125.27999877929688,123.17475128173828,94625600,-1.737732281040399,-1.6947986188455735,-1.4241273058695685,-0.7771126872367891,-0.756367778558837,-1.838246886321566,-1.7015747846284328,-1.5056011441068384
2021-05-28,125.56999969482422,125.80000305175781,124.55000305175781,124.61000061035156,122.5160140991211,71311100,-1.7517775707784415,-1.69046429369796,-1.416200952190868,-0.3620527799414679,-0.8783814504238249,-1.8706978952109234,-1.718863511104436,-1.5063635035925527
2021-06-01,125.08000183105469,125.3499984741211,123.94000244140625,124.27999877929688,122.19156646728516,67637100,-1.7616191667698964,-1.6859068793581118,-1.3451373574143957,-0.20263058375638218,-0.939813667996163,-1.9276208021889978,-1.7397109065029126,-1.4885067742298304
2021-06-02,124.27999877929688,125.23999786376953,124.05000305175781,125.05999755859375,122.95844268798828,59278900,-1.7605806098017796,-1.6841327833258417,-1.3553367496590152,0.32436695676200933,-0.735729331351017,-1.9355379027987791,-1.7467525882134727,-1.4944104971316867
2021-06-03,124.68000030517578,124.8499984741211,123.12999725341797,123.54000091552734,121.4639892578125,76229200,-1.7662679779207675,-1.683070449207602,-1.2497035794301732,-0.7639630867525601,-1.035662325805101,-1.9429329308071221,-1.758261582692152,-1.5099109345700412
2021-06-04,124.06999969482422,126.16000366210938,123.8499984741211,125.88999938964844,123.77449798583984,75169300,-1.7732906227897887,-1.6769089080798205,-1.3341223157978668,1.0770349845271148,-0.44893471527042367,-1.9730173341355528,-1.7679786108887345,-1.497838964270813
2021-06-07,126.16999816894531,126.31999969482422,124.83000183105469,125.9000015258789,123.78433227539062,71057600,-1.7709662172143532,-1.671267908400585,-1.3299357309260258,-0.041554951395273224,-0.4465717424110544,-2.0178121310388106,-1.7788566305107951,-1.472594119969805
2021-06-08,126.5999984741211,128.4600067138672,126.20999908447266,126.73999786376953,124.61021423339844,74403800,-1.7727466113686692,-1.6653932020235098,-1.360835530124587,0.34773893718687376,-0.24316498362408148,-2.018591400175589,-1.7791342609881733,-1.4723339330418344
2021-06-09,127.20999908447266,127.75,126.5199966430664,127.12999725341797,124.99365997314453,56877900,-1.7716091603837159,-1.6592954064542,-1.3395269437066648,0.1354633832269335,-0.14856740541411478,-2.0114449522363977,-1.7760551198627685,-1.4736406200314769
2021-06-10,127.0199966430664,128.19000244140625,125.94000244140625,126.11000061035156,123.99081420898438,71186400,-1.7752688427091854,-1.6526983125525219,-1.3855196500035094,-0.5200295529304356,-0.40831016677615173,-2.02081846929092,-1.7676252857653183,-1.446679423818837
2021-06-11,126.52999877929688,127.44000244140625,126.0999984741211,127.3499984741211,125.2099609375,53522400,-1.7650315951875701,-1.6471741783796572,-1.2901194318082292,0.5343841732819056,-0.09305763043291412,-2.0121585818585523,-1.7616184120624088,-1.443654919959677
2021-06-14,127.81999969482422,130.5399932861328,127.06999969482422,130.47999572753906,128.287353515625,96906500,-1.7360013527602045,-1.6392279237139988,-0.8648881527255647,1.4051084745250497,0.5663132406136548,-1.9717446063152142,-1.753970999881126,-1.4708183188577173
2021-06-15,129.94000244140625,130.60000610351562,129.38999938964844,129.63999938964844,127.46147918701172,62746300,-1.709493303941947,-1.6352547963811699,-0.7779848016146045,-0.4264029034470837,0.3370920741739727,-1.9451251015386826,-1.7454654518818136,-1.4816869165803648
2021-06-16,130.3699951171875,130.88999938964844,128.4600067138672,130.14999389648438,127.9629135131836,91815000,-1.684320569605131,-1.6310692054666787,-0.67973323270427,0.18605652979979515,0.4397215384993792,-1.916049318099578,-1.7320887964749994,-1.4852841904817913
2021-06-17,129.8000030517578,132.5500030517578,129.64999389648438,131.7899932861328,129.57533264160156,96721700,-1.6435199771410363,-1.6269367345000867,-0.6907707876591299,0.6978480520060484,0.7527064017903579,-1.8720652101934872,-1.7141691336540272,-1.4954150336007932
2021-06-18,130.7100067138672,131.50999450683594,130.24000549316406,130.4600067138672,128.26771545410156,108953300,-1.6209188645560442,-1.6268304946042897,-0.7170025456867034,-0.6421742500060401,0.36945393100971613,-1.8509675036584483,-1.7062188273536465,-1.5015808266105226
2021-06-21,130.3000030517578,132.41000366210938,129.2100067138672,132.3000030517578,130.0767822265625,79663300,-1.5892674590399183,-1.6275741252450715,-0.6733584229726229,0.7866061308937615,0.7154776663627852,-1.8110897271029165,-1.6888796313616772,-1.5085536721173627
2021-06-22,132.1300048828125,134.0800018310547,131.6199951171875,133.97999572753906,131.72854614257812,74783600,-1.553461825651327,-1.624663340135448,-0.49828706319901384,0.7036064861022796,0.9940958812463301,-1.7573387401014622,-1.6715152102396367,-1.5301157113854518
2021-06-23,133.77000427246094,134.32000732421875,133.22999572753906,133.6999969482422,131.45327758789062,60214200,-1.520969688932165,-1.6254388395029828,-0.4702258453572038,-0.16965508962387613,0.9090529509687675,-1.7145559972867568,-1.6543527056931115,-1.5405119202472228
2021-06-24,134.4499969482422,134.63999938964844,132.92999267578125,133.41000366210938,131.16815185546875,68711000,-1.4848672980302489,-1.6239728132326334,-0.7448927393691016,-0.17432780302802728,0.8173262136654982,-1.6800325576316362,-1.6377959123614856,-1.543418655339811
2021-06-25,133.4600067138672,133.88999938964844,132.80999755859375,133.11000061035156,130.87318420410156,70783700,-1.4563810292925954,-1.6254494570085893,-1.0548120654108948,-0.17903682980510752,0.718817918763911,-1.6542313573440572,-1.6180337752308012,-1.5306304519844682
2021-06-28,133.41000366210938,135.25,133.35000610351562,134.77999877929688,132.5150909423828,62111300,-1.4351152311890438,-1.6247908150424595,-0.9606824905342535,0.6946096657225485,1.0357444372650373,-1.6202229172000846,-1.5923657226849635,-1.5145444984421612
2021-06-29,134.8000030517578,136.49000549316406,134.35000610351562,136.3300018310547,134.0390625,64556100,-1.4020296171746416,-1.623207931370705,-0.8765437282684602,0.6328565596545421,1.2937676461486287,-1.579375173669518,-1.5619527268936293,-1.4960680542356712
2021-06-30,136.1699981689453,137.41000366210938,135.8699951171875,136.9600067138672,134.6584930419922,63261400,-1.3683504881335915,-1.6191179385315067,-0.8222756980063467,0.22663928484592774,1.3922407237879717,-1.5377726625098977,-1.531918300611605,-1.4791546675332037
2021-07-01,136.60000610351562,137.3300018310547,135.75999450683594,137.27000427246094,134.96328735351562,52485800,-1.3412489242886867,-1.6151129343669588,-0.7120449815424993,0.08741080267724223,1.4413715548034756,-1.5121319373111035,-1.4972651530135623,-1.4360445942335567
2021-07-02,137.89999389648438,140.0,137.75,139.9600067138672,137.60804748535156,78852600,-1.2942663804272,-1.606593010199888,-0.5589047101018816,1.110946103075556,1.8196247349193473,-1.4530518420775222,-1.4617538695974899,-1.4264851584068736
2021-07-06,140.07000732421875,143.14999389648438,140.07000732421875,142.02000427246094,139.63343811035156,108181800,-1.2461958137234745,-1.5984130407314214,-0.16749221334733766,0.822896735001851,2.0515057950902187,-1.3820869310857353,-1.4210686039106408,-1.4189909619003105
2021-07-07,143.5399932861328,144.88999938964844,142.66000366210938,144.57000732421875,142.14060974121094,104911600,-1.1938225837935095,-1.5879490431827792,0.41201796472144364,1.014031610767568,2.288166392743794,-1.2906620524481907,-1.376067453259397,-1.4243488286015211
2021-07-08,141.5800018310547,144.05999755859375,140.6699981689453,143.24000549316406,140.8329315185547,105575500,-1.1466421764355366,-1.5785473797523781,0.5477184767637583,-0.5895003782246998,1.8224747969807775,-1.2323083945697242,-1.3354074127026192,-1.403597170323561
2021-07-09,142.75,145.64999389648438,142.64999389648438,145.11000061035156,142.67149353027344,99890800,-1.0887794796144774,-1.5662986686658578,0.6514660227050248,0.7246653777467065,2.013677353953213,-1.172526508663361,-1.2874533235996244,-1.3695831286932985
2021-07-12,146.2100067138672,146.32000732421875,144.0,144.5,142.07177734375,76299700,-1.0324498853085333,-1.5545917421440667,0.42884545530462126,-0.2944808448257074,1.8059224129227625,-1.1283130785394566,-1.24416844458444,-1.3285944327055956
2021-07-13,144.02999877929688,147.4600067138672,143.6300048828125,145.63999938964844,143.19259643554688,100827100,-0.9787414163599422,-1.539527852128183,0.2606653235599316,0.41962410588692584,1.9296816912738255,-1.0707123544378818,-1.2059061200363064,-1.3119032995734419
2021-07-14,148.10000610351562,149.57000732421875,147.67999267578125,149.14999389648438,146.6436309814453,127050800,-0.9153397490422618,-1.5218824817758094,0.39420561783441266,1.3769157025857048,2.249581188317791,-0.9899461989194406,-1.1566648560900035,-1.2974273893530757
2021-07-15,149.24000549316406,150.0,147.08999633789062,148.47999572753906,145.98487854003906,106820300,-0.8583672870297681,-1.499966531834294,0.2380842992950412,-0.3115111033711891,2.026942883952013,-0.9311851813874178,-1.1104017749813475,-1.2657601244166756
2021-07-16,148.4600067138672,149.75999450683594,145.8800048828125,146.38999938964844,143.93002319335938,93251400,-0.8132640690708416,-1.4805364479440455,-0.3036610400692667,-0.8774480347197224,1.3775764367069847,-0.8972002080014154,-1.0735528279501751,-1.2270094273980714
2021-07-19,143.75,144.07000732421875,141.6699981689453,142.4499969482422,140.05621337890625,121434600,-0.8009497453443993,-1.4670341903787698,-0.5718315172134721,-1.6355754782223535,0.3955610114015105,-0.9032161658067174,-1.0432912984742149,-1.1593848505666497
2021-07-20,143.4600067138672,147.10000610351562,142.9600067138672,146.14999389648438,143.69403076171875,96350000,-0.780524753906697,-1.4501005981503572,-0.7426293709295995,1.4875493468663317,0.900035799487792,-0.8857161750818467,-1.0083353145245466,-1.1070707273671718
2021-07-21,145.52999877929688,146.1300048828125,144.6300048828125,145.39999389648438,142.9566192626953,74993500,-0.7764200296397583,-1.4303943051199748,-0.7605859418141628,-0.34928049907608427,0.7358368257720111,-0.8734610445239199,-0.9795123876956173,-1.0616404613416297
2021-07-22,145.94000244140625,148.1999969482422,145.80999755859375,146.8000030517578,144.33311462402344,77338200,-0.7588139515930835,-1.408202146038327,-0.8650570143401315,0.5223380449210749,0.9176056692163554,-0.8606887586935688,-0.946449289804156,-1.0081701033077848
2021-07-23,147.5500030517578,148.72000122070312,146.9199981689453,148.55999755859375,146.0635528564453,71447400,-0.741751884967527,-1.3808045481563063,-0.7823312638542304,0.6617218350983417,1.1320605978397,-0.8464497532663245,-0.908212228897743,-0.9457709023313081
2021-07-26,148.27000427246094,149.8300018310547,147.6999969482422,148.99000549316406,146.48634338378906,72434100,-0.7195464239126961,-1.355287278097387,-0.7557801248481527,0.12467743412348387,1.1833189661545114,-0.84519251949265,-0.8681326936816174,-0.8659413659241485
2021-07-27,149.1199951171875,149.2100067138672,145.5500030517578,146.77000427246094,144.30360412597656,104818600,-0.7139579498105442,-1.3347629751522123,-0.7816486317081329,-0.926129304489779,0.6509088850276583,-0.8608766448063206,-0.8378711256940075,-0.788113982681736
2021-07-28,144.80999755859375,146.97000122070312,142.5399932861328,144.97999572753906,142.543701171875,118931200,-0.734580804744733,-1.3148867047725272,-0.8358580667873757,-0.7664356382360237,0.2650716130039846,-0.8835188397424983,-0.8160394110596713,-0.7200132611266679
2021-07-29,144.69000244140625,146.5500030517578,144.5800018310547,145.63999938964844,143.19259643554688,56699500,-0.7486260944827768,-1.292800777481709,-0.9120705808715336,0.22257666944175883,0.3703333159651956,-0.9098999703636881,-0.7941319825234736,-0.6478135634315304
2021-07-30,144.3800048828125,146.3300018310547,144.11000061035156,145.86000061035156,143.40890502929688,70440600,-0.7512472198401298,-1.2703111661437485,-0.9107912052651129,0.04295504259502121,0.40661444791680246,-0.9484789417943565,-0.772451695692863,-0.56320153118335
2021-08-02,146.36000061035156,146.9499969482422,145.25,145.52000427246094,143.0746307373047,62880000,-0.7360644036543188,-1.2509660547182186,-1.2349259863800952,-0.18389363736620012,0.32444438630396555,-0.9720498085167876,-0.7584188210435345,-0.5099125126189081
2021-08-03,145.80999755859375,148.0399932861328,145.17999267578125,147.36000061035156,144.88368225097656,64786600,-0.7300802780220085,-1.227669067181003,-1.22026299717458,0.7004134391939786,0.642961067969115,-0.9766552890802573,-0.744941207348961,-0.4777618292673401
2021-08-04,147.27000427246094,147.7899932861328,146.27999877929688,146.9499969482422,144.48057556152344,56368300,-0.7224146899836231,-1.2065817365549216,-1.261375180725708,-0.21054636228331775,0.5356932083118282,-0.9733833710317801,-0.7389343529018755,-0.46905148976315686
2021-08-05,146.97999572753906,147.83999633789062,146.1699981689453,147.05999755859375,144.58876037597656,46397700,-0.7211288791077121,-1.1851650849457749,-1.2588735230689267,-0.0020434021170086243,0.5558731343183486,-0.9768017554259293,-0.7292930771188046,-0.4459216653059316
2021-08-06,146.35000610351562,147.11000061035156,145.6300048828125,146.13999938964844,143.8994598388672,54126800,-0.7330970549095212,-1.1646726588323175,-1.3584880384898015,-0.415667232359821,0.297562279829286,-0.9767817665836909,-0.7266934637904693,-0.4406788520801484
2021-08-09,146.1999969482422,146.6999969482422,145.52000427246094,146.08999633789062,143.85025024414062,48908700,-0.7474391398922947,-1.1425654884253205,-1.6104816355127471,-0.0664515224518304,0.2832798531325116,-0.9788260855728964,-0.7226804729451726,-0.43039567266804885
2021-08-10,146.44000244140625,147.7100067138672,145.3000030517578,145.60000610351562,143.36778259277344,69023100,-0.7532254020281186,-1.120267089447876,-1.611196497192645,-0.24430612684030867,0.1377213370530344,-0.9788082912081858,-0.7227814119771051,-0.4306188404114126
2021-08-11,146.0500030517578,146.72000122070312,145.52999877929688,145.86000061035156,143.62376403808594,48493500,-0.7488733106591654,-1.0973419172310526,-1.6770522237618342,0.05919967612810403,0.2023879815492677,-0.998475134186548,-0.7310850241450774,-0.4266784268678557
2021-08-12,146.19000244140625,149.0500030517578,145.83999633789062,148.88999938964844,146.60733032226562,72282600,-0.7328003351276046,-1.0720264932481873,-1.4316309573079944,1.180443620752854,0.8556826900728818,-0.9942209933469338,-0.7300502161374276,-0.42907241972132537
2021-08-13,148.97000122070312,149.44000244140625,148.27000427246094,149.10000610351562,146.81411743164062,59375000,-0.7167767877387574,-1.0448732276745818,-1.2738500043152114,0.037044013888834694,0.8951039952692398,-0.9761707183731883,-0.7232104317465587,-0.43427096073345317
2021-08-16,148.5399932861328,151.19000244140625,146.47000122070312,151.1199951171875,148.80316162109375,103296000,-0.6890818597928323,-1.0180705424101542,-0.9601498815948754,0.7537718394985222,1.2492150203998666,-0.9535664979728644,-0.7013282283404322,-0.4138161322280341
2021-08-17,150.22999572753906,151.67999267578125,149.08999633789062,150.19000244140625,147.8874053955078,92229700,-0.6750859981975049,-0.9922664457054944,-0.8269978642797549,-0.40964778336958924,0.9309800901473269,-0.9303020012932322,-0.6911316530909569,-0.4177200919912278
